,TimeStamp,IsCommanded,Channel1,Channel2,Channel3,Channel4
65822,2429.229,False,2.416874,2.420317,2.389469,2.282466
65823,2429.321,False,2.027489,1.659656,1.504315,1.804117
65824,2429.341,False,2.342922,2.124233,1.978738,2.103851
65825,2429.397,False,1.751166,1.120438,1.143298,1.186127
65826,2429.424,False,1.948097,1.907127,1.652495,1.482694
65827,2429.456,False,2.323435,2.197427,1.97805,2.047664
65828,2429.462,False,1.069553,1.10529,1.142885,1.134003
65829,2429.476,False,1.79434,1.348836,1.143436,1.139649
65830,2429.495,False,1.77382,1.560158,1.192738,1.14378
65831,2429.516,False,2.696433,2.533173,2.558031,2.633153
65832,2429.528,False,2.829189,2.976611,2.814247,2.623582
65833,2429.535,False,1.64678,1.312962,1.144056,1.135862
65834,2429.536,False,1.080708,1.132832,1.153489,1.137928
65835,2429.537,False,2.05455,2.212369,2.136489,2.035752
65836,2429.622,False,1.069415,1.105152,1.142885,1.134209
65837,2429.717,False,2.305326,2.352768,2.315586,2.192194
65838,2429.738,False,1.449987,1.30525,1.144951,1.134485
65839,2429.754,False,1.069622,1.105358,1.142748,1.134072
65840,2429.817,False,1.069484,1.105152,1.142954,1.134003
65841,2429.819,False,2.598587,2.605404,2.390364,2.30388
65842,2429.924,False,0.746614,0.002203,0.0,0.0
65843,2429.982,False,1.226409,1.105221,1.142954,1.134554
65844,2429.999,True,1.069415,1.105014,1.143023,1.134141
65845,2430.012,False,2.583783,2.591357,2.59962,2.528422
65846,2430.027,False,2.147093,2.116934,1.990857,1.922964
65847,2430.061,False,1.73168,1.711092,1.862714,1.461348
65848,2430.075,False,2.240325,2.251411,2.220494,2.11776
65849,2430.088,False,2.585091,2.702354,2.613598,2.446414
65850,2430.257,False,1.801638,1.848461,1.602918,1.220418
65851,2430.328,False,1.069277,1.105083,1.142817,1.134141
65852,2430.428,False,1.964278,1.778778,1.598855,1.661515
65853,2430.452,False,2.247417,2.140552,2.249483,2.269383
65854,2430.485,False,1.069415,1.105014,1.142817,1.134209
65855,2430.501,False,1.620338,1.113552,1.143161,1.135105
65856,2430.513,False,1.794202,1.748481,1.88103,1.569522
65857,2430.543,False,1.069415,1.105221,1.142748,1.134141
65858,2430.552,False,2.687963,2.59721,2.581511,2.588465
65859,2430.826,False,1.994988,1.963314,1.798609,1.672463
65860,2430.848,False,2.035889,2.027764,2.131118,1.935221
65861,2430.857,False,2.243011,2.199837,2.035752,2.006763
65862,2430.863,False,1.069415,1.10529,1.14261,1.134072
65863,2430.869,False,1.806321,1.183924,1.156932,1.459214
65864,2430.924,False,0.846112,0.001446,0.0,0.0
65865,2430.97,False,1.069209,1.105083,1.142885,1.134278
65866,2430.999,False,1.913255,1.576201,1.143505,1.136413
65867,2430.999,True,1.060601,1.225582,1.196387,1.146948
65868,2431.008,False,1.807009,1.773407,1.265106,1.134829
65869,2431.084,False,1.070241,1.105221,1.142885,1.134209
65870,2431.201,False,3.513901,3.504674,3.429964,3.403523
65871,2431.359,False,1.936254,1.834827,1.527795,1.452121
65872,2431.362,False,2.417081,2.449168,2.5906,2.374803
65873,2431.405,False,1.069553,1.10529,1.14323,1.134278
65874,2431.409,False,1.604501,1.163749,1.143367,1.135173
65875,2431.459,False,1.069346,1.105152,1.14261,1.134141
65876,2431.467,False,1.069277,1.105152,1.14261,1.134209
65877,2431.507,False,1.06914,1.104876,1.142748,1.134209
65878,2431.513,False,2.148057,1.96958,1.752819,1.908229
65879,2431.551,False,2.645548,2.472717,2.625992,2.671231
65880,2431.561,False,1.313857,1.218972,1.143574,1.134623
65881,2431.62,False,1.829457,1.222828,1.144469,1.377549
65882,2431.638,False,1.069346,1.105152,1.142954,1.134278
65883,2431.655,False,2.188889,1.961868,1.910845,2.075757
65884,2431.68,False,1.069346,1.105221,1.142748,1.134209
65885,2431.881,False,1.200381,1.105772,1.142748,1.134209
65886,2431.924,False,1.202584,0.001446,0.0,0.0
65887,2431.999,True,1.069277,1.10529,1.142954,1.134278
65888,2432.006,False,2.14007,2.134768,2.246798,2.06054
65889,2432.059,False,1.360266,1.106391,1.143298,1.134554
65890,2432.098,False,2.931097,2.903347,2.84234,2.820719
65891,2432.139,False,1.069209,1.105221,1.142748,1.134209
65892,2432.149,False,1.069415,1.10529,1.142817,1.134278
65893,2432.24,False,1.069346,1.105152,1.142748,1.134209
65894,2432.323,False,2.81948,2.81287,2.522914,2.466795
65895,2432.391,False,1.070104,1.105772,1.142885,1.134347
65896,2432.398,False,1.070723,1.10529,1.142954,1.134485
65897,2432.501,False,2.995547,3.071083,3.329089,3.120109
65898,2432.515,False,2.357106,2.404962,2.368055,2.243355
65899,2432.557,False,1.70035,1.666955,1.155142,1.134623
65900,2432.569,False,1.988516,1.953743,1.938319,1.839165
65901,2432.594,False,2.272757,2.126367,2.005523,2.094968
65902,2432.597,False,2.395804,2.354834,2.434639,2.397938
65903,2432.612,False,1.814721,1.709577,1.444203,1.250509
65904,2432.718,False,2.096483,2.043877,1.964967,1.935358
65905,2432.754,False,2.314828,2.138211,2.370396,2.331905
65906,2432.764,False,2.321301,2.180558,2.348706,2.340305
65907,2432.831,False,1.069484,1.105221,1.14261,1.134141
65908,2432.875,False,2.424173,2.459014,2.59721,2.383341
65909,2432.881,False,1.069209,1.105083,1.142817,1.134141
65910,2432.916,False,2.548184,2.528973,2.425757,2.378177
65911,2432.924,False,1.546249,0.001653,0.0,0.0
65912,2432.936,False,1.069277,1.105221,1.142748,1.134209
65913,2432.94,False,1.162372,1.10529,1.142541,1.134141
65914,2432.947,False,1.069209,1.105152,1.14261,1.134141
65915,2432.977,False,1.069484,1.105083,1.142817,1.134209
65916,2432.999,True,1.069415,1.105221,1.142679,1.134278
65917,2433.04,False,2.775962,2.605542,2.751794,2.818585
65918,2433.063,False,2.160314,2.152808,2.163894,2.076721
65919,2433.077,False,2.062399,2.053172,2.036784,1.961524
65920,2433.153,False,2.043119,1.913187,1.288793,1.339265
65921,2433.208,False,1.910914,1.535094,1.289137,1.532408
65922,2433.249,False,1.069828,1.105427,1.143092,1.134347
65923,2433.25,False,1.879929,1.875453,1.551826,1.547763
65924,2433.268,False,1.069415,1.10529,1.142679,1.134209
65925,2433.297,False,1.069346,1.105221,1.142748,1.134003
65926,2433.314,False,2.181522,2.062881,2.036922,2.06233
65927,2433.379,False,2.172364,2.067357,2.054963,2.063363
65928,2433.417,False,2.24246,2.116314,1.851491,1.945205
65929,2433.428,False,2.644239,2.475196,2.379209,2.46831
65930,2433.468,False,1.069346,1.105221,1.142817,1.133865
65931,2433.477,False,1.577441,1.106667,1.142817,1.134416
65932,2433.494,False,1.992303,1.818233,1.895421,1.953261
65933,2433.506,False,2.439184,2.255611,2.281088,2.360136
65934,2433.525,False,1.069277,1.10529,1.14261,1.134141
65935,2433.617,False,2.119688,2.065429,1.837444,1.817407
65936,2433.62,False,2.748282,2.760676,2.802954,2.741052
65937,2433.677,False,1.660413,1.285557,1.142954,1.134278
65938,2433.717,False,1.388704,1.400823,1.50156,1.136137
65939,2433.732,False,2.137384,2.048421,1.974194,1.981217
65940,2433.733,False,1.074442,1.151148,1.173182,1.173871
65941,2433.763,False,2.334384,2.204244,2.14427,2.18944
65942,2433.872,False,2.100408,2.071488,2.215192,2.07679
65943,2433.924,False,1.71543,0.002135,0.0,0.0
65944,2433.933,False,1.069415,1.105221,1.142817,1.134141
65945,2433.945,False,2.087807,1.801638,1.530343,1.824912
65946,2433.969,False,2.315999,2.194949,1.982043,2.045805
65947,2433.98,False,2.154461,1.968823,1.6883,1.879447
65948,2433.993,False,2.488003,2.474301,2.634186,2.555552
65949,2433.999,True,1.069277,1.105014,1.142748,1.134209
65950,2434.022,False,1.069346,1.105427,1.142748,1.134278
65951,2434.047,False,1.292855,1.330451,1.323703,1.134967
65952,2434.058,False,1.975226,1.872354,1.751648,1.746553
65953,2434.069,False,2.397043,2.247968,2.108464,2.185791
65954,2434.092,False,1.802396,1.240387,1.144331,1.248167
65955,2434.093,False,1.659931,1.371215,1.202928,1.16912
65956,2434.281,False,2.008002,1.836205,1.956704,1.993749
65957,2434.317,False,2.04429,1.99974,2.156113,2.005317
65958,2434.328,False,1.069415,1.105152,1.142679,1.134278
65959,2434.355,False,1.069277,1.105083,1.143023,1.134209
65960,2434.359,False,2.763224,2.787324,2.540265,2.434915
65961,2434.398,False,1.070104,1.105427,1.142748,1.134141
65962,2434.405,False,2.132633,2.058061,1.930332,1.915734
65963,2434.41,False,2.304844,2.198667,2.116314,2.150398
65964,2434.411,False,1.098266,1.211329,1.196663,1.220969
65965,2434.424,False,1.069759,1.105358,1.143849,1.134416
65966,2434.463,False,1.071068,1.105083,1.142885,1.134416
65967,2434.51,False,2.049936,1.992923,1.572965,1.400341
65968,2434.511,False,2.164514,2.02983,1.887916,1.954845
65969,2434.519,False,1.990719,1.8895,1.948648,1.946582
65970,2434.572,False,2.255956,2.259261,2.270278,2.186479
65971,2434.675,False,1.069415,1.105152,1.142885,1.134278
65972,2434.72,False,2.202247,2.185515,2.252444,2.166304
65973,2434.733,False,1.069622,1.105083,1.142885,1.134278
65974,2434.736,False,1.819954,1.398826,1.144469,1.199555
65975,2434.801,False,2.313589,2.14971,2.275511,2.305257
65976,2434.867,False,2.297132,2.220839,2.185309,2.173328
65977,2434.892,False,2.222009,2.098549,2.04608,2.092145
65978,2434.924,False,2.162104,0.002341,0.0,0.0
65979,2434.947,False,1.946582,1.625916,1.310207,1.559951
65980,2434.965,False,2.340168,2.225934,2.022118,2.073967
65981,2434.993,False,2.314553,2.301401,2.243355,2.170229
65982,2434.996,False,1.069209,1.105221,1.142541,1.134209
65983,2434.999,True,1.069209,1.105014,1.142748,1.134141
65984,2435.068,False,2.162586,1.952228,2.187856,2.162792
65985,2435.126,False,1.542599,1.110729,1.143023,1.134554
65986,2435.135,False,1.069346,1.105152,1.142817,1.134209
65987,2435.15,False,1.069277,1.105083,1.142885,1.134278
65988,2435.234,False,1.069346,1.105014,1.142885,1.134209
65989,2435.246,False,2.151982,2.054205,2.106536,2.111563
65990,2435.301,False,1.069966,1.105496,1.142817,1.134209
65991,2435.303,False,1.606429,1.218628,1.142954,1.134141
65992,2435.318,False,2.335692,2.361582,2.408474,2.303949
65993,2435.368,False,2.361375,2.290522,2.375904,2.367641
65994,2435.456,False,2.36048,2.176702,2.2039,2.284187
65995,2435.535,False,2.162655,2.113284,2.167199,2.125747
65996,2435.692,False,2.026112,1.808111,1.559538,1.757157
65997,2435.693,False,1.070861,1.2125,1.242521,1.229852
65998,2435.705,False,1.469749,1.582812,1.461899,1.135793
65999,2435.718,False,1.520496,1.149151,1.165264,1.203342
66000,2435.738,False,2.560441,2.506181,2.546325,2.525806
66001,2435.741,False,2.291073,2.245696,2.095657,2.062124
66002,2435.781,False,1.069209,1.105221,1.142817,1.134072
66003,2435.838,False,1.069415,1.105014,1.142954,1.134278
66004,2435.844,False,1.843985,1.554443,1.14323,1.134485
66005,2435.878,False,2.320888,2.171606,2.132358,2.195706
66006,2435.888,False,2.121478,2.164376,2.091801,1.940041
66007,2435.91,False,1.587356,1.509135,1.394282,1.163818
66008,2435.924,False,2.318409,0.001997,0.0,0.0
66009,2435.931,False,1.98528,1.691123,1.814102,1.919728
66010,2435.938,False,2.013098,1.872217,1.456941,1.550793
66011,2435.938,False,1.070241,1.17993,1.219523,1.207611
66012,2435.949,False,1.46727,1.187849,1.143023,1.134141
66013,2435.999,True,1.069484,1.105083,1.142885,1.134141
66014,2436.056,False,1.069415,1.104876,1.142817,1.134141
66015,2436.066,False,1.967721,1.729545,1.659036,1.788969
66016,2436.071,False,1.972954,1.894251,1.750616,1.718941
66017,2436.134,False,2.626956,2.421487,2.259467,2.316619
66018,2436.147,False,2.46831,2.377488,2.364612,2.37377
66019,2436.158,False,3.387411,3.438021,3.033211,2.963597
66020,2436.174,False,1.809075,1.649603,1.21732,1.155624
66021,2436.181,False,1.298502,1.107631,1.147912,1.138547
66022,2436.183,False,2.177115,2.002494,2.067839,2.128777
66023,2436.232,False,2.060265,2.103094,2.048559,1.898245
66024,2436.237,False,3.491522,3.487047,3.41819,3.391129
66025,2436.351,False,2.106605,1.963865,2.013993,2.063157
66026,2436.383,False,1.069277,1.105152,1.142954,1.134072
66027,2436.404,False,1.917593,1.621509,1.35221,1.517604
66028,2436.41,False,1.173733,1.106047,1.142817,1.134209
66029,2436.426,False,1.457492,1.451295,1.143367,1.134347
66030,2436.509,False,1.069415,1.105152,1.142817,1.134141
66031,2436.511,False,1.765902,1.497498,1.143987,1.134967
66032,2436.527,False,3.491522,3.359799,3.414747,3.38383
66033,2436.544,False,3.348989,3.316419,3.150061,3.133329
66034,2436.571,False,1.069277,1.105083,1.142817,1.134141
66035,2436.588,False,1.069415,1.105083,1.142885,1.134209
66036,2436.609,False,1.070035,1.105358,1.142885,1.134209
66037,2436.643,False,2.408611,2.401863,2.574418,2.409782
66038,2436.646,False,1.902238,1.915114,1.670742,1.342088
66039,2436.67,False,1.069346,1.105014,1.142748,1.134209
66040,2436.678,False,2.108051,2.110668,2.220563,2.027902
66041,2436.705,False,2.157972,2.076033,2.144683,2.143926
66042,2436.765,False,2.223662,2.134768,2.021361,2.03768
66043,2436.846,False,1.745864,1.630185,1.835378,1.715636
66044,2436.849,False,2.15749,2.136076,1.96538,1.870426
66045,2436.885,False,2.341958,2.209822,2.149572,2.199149
66046,2436.921,False,2.040503,2.080715,1.984178,1.805012
66047,2436.924,False,2.538338,0.002617,0.0,0.0
66048,2436.968,False,1.308693,1.232055,1.14502,1.134554
66049,2436.999,True,1.069209,1.105152,1.142954,1.134141
66050,2437.005,False,2.365507,2.307805,2.39243,2.377419
66051,2437.007,False,1.071619,1.111624,1.142335,1.137997
66052,2437.062,False,1.824086,1.682447,1.144056,1.134898
66053,2437.08,False,2.007314,1.738634,1.211398,1.516227
66054,2437.086,False,2.861827,2.909958,2.93392,2.847229
66055,2437.098,False,2.019226,1.820643,1.29079,1.48531
66056,2437.122,False,1.911396,1.350626,1.215185,1.647537
66057,2437.141,False,1.088213,1.105221,1.142472,1.134485
66058,2437.16,False,1.523526,1.105496,1.144262,1.231986
66059,2437.171,False,2.361238,2.419353,2.437256,2.300231
66060,2437.188,False,2.34244,2.256025,2.260776,2.266422
66061,2437.194,False,2.411503,2.348362,2.413569,2.396355
66062,2437.213,False,1.813688,1.774991,1.700144,1.531995
66063,2437.261,False,1.730647,1.280943,1.143023,1.134416
66064,2437.263,False,2.278403,2.235161,2.089047,2.047182
66065,2437.273,False,1.069346,1.105083,1.142748,1.134209
66066,2437.282,False,2.059645,1.974469,2.046218,2.019915
66067,2437.302,False,1.069415,1.105014,1.142817,1.134209
66068,2437.348,False,2.086155,1.954638,1.886057,1.944103
66069,2437.411,False,1.354069,1.109421,1.142954,1.134347
66070,2437.442,False,1.069484,1.105221,1.142885,1.134209
66071,2437.53,False,2.234541,2.100339,2.004422,2.075207
66072,2437.549,False,2.661867,2.484905,2.342715,2.414189
66073,2437.551,False,1.919797,1.790208,1.432015,1.390219
66074,2437.612,False,1.074855,1.105014,1.14323,1.134898
66075,2437.619,False,2.442489,2.29603,2.264287,2.323022
66076,2437.708,False,2.148883,1.923515,1.713915,1.928748
66077,2437.712,False,1.069209,1.105014,1.142954,1.134141
66078,2437.887,False,1.069209,1.105083,1.142748,1.134141
66079,2437.924,False,2.821132,0.002135,0.0,0.0
66080,2437.933,False,2.035958,1.852661,1.356823,1.585359
66081,2437.956,False,1.070173,1.105634,1.142954,1.134209
66082,2437.999,True,1.069415,1.105152,1.142885,1.134141
66083,2438.046,False,1.376448,1.106116,1.142679,1.134347
66084,2438.063,False,3.499923,3.495103,3.420256,3.391542
66085,2438.121,False,1.965036,1.510787,1.438832,1.753026
66086,2438.148,False,1.136964,1.105496,1.1444,1.135655
66087,2438.161,False,1.365224,1.105772,1.143161,1.134829
66088,2438.169,False,3.146963,3.0098,2.71406,2.776926
66089,2438.173,False,2.193847,1.983076,2.123888,2.16231
66090,2438.265,False,2.027695,1.757777,2.000359,2.024735
66091,2438.286,False,3.305265,3.477889,3.411166,3.377013
66092,2438.291,False,1.343259,1.173733,1.142885,1.134278
66093,2438.361,False,2.450476,2.342233,2.202041,2.234266
66094,2438.436,False,2.263668,2.10027,1.920348,2.034994
66095,2438.438,False,2.126161,2.033824,2.163068,2.141171
66096,2438.461,False,1.069209,1.105152,1.143023,1.134003
66097,2438.543,False,2.500879,2.606161,2.521399,2.366953
66098,2438.56,False,2.002907,1.805908,1.763148,1.843779
66099,2438.58,False,1.069209,1.10529,1.142748,1.134072
66100,2438.593,False,2.236263,2.180007,2.256507,2.228069
66101,2438.606,False,1.77685,1.177107,1.665233,1.752475
66102,2438.619,False,1.069209,1.104945,1.142679,1.134209
66103,2438.662,False,1.069415,1.104945,1.142748,1.134209
66104,2438.665,False,1.537504,1.353105,1.499082,1.348423
66105,2438.68,False,1.322395,1.144056,1.501285,1.14619
66106,2438.689,False,2.260294,2.223868,2.229928,2.185722
66107,2438.721,False,1.069209,1.105152,1.142817,1.134278
66108,2438.734,False,2.475678,2.522569,2.665172,2.441938
66109,2438.743,False,1.325769,1.105427,1.150597,1.1884
66110,2438.744,False,1.112244,1.110867,1.15163,1.144882
66111,2438.829,False,1.803084,1.252505,1.14378,1.187505
66112,2438.893,False,2.244594,2.154874,1.91959,1.939696
66113,2438.922,False,2.473888,2.338928,2.242047,2.300162
66114,2438.924,False,3.102412,0.002341,0.0,0.0
66115,2438.942,False,2.230961,2.228482,2.18462,2.097654
66116,2438.975,False,2.583301,2.494407,2.478432,2.487934
66117,2438.999,True,1.069415,1.105083,1.142954,1.134072
66118,2439.033,False,2.300162,2.14847,2.146405,2.203005
66119,2439.126,False,2.373219,2.427409,2.390915,2.263186
66120,2439.181,False,2.141722,2.007038,1.597547,1.749376
66121,2439.228,False,2.081748,1.804944,1.532271,1.821263
66122,2439.29,False,2.362959,2.366677,2.278885,2.193709
66123,2439.296,False,1.069415,1.105014,1.142817,1.134141
66124,2439.298,False,2.096621,1.921931,1.848874,1.963039
66125,2439.349,False,1.988034,1.911534,1.661859,1.604501
66126,2439.406,False,1.074235,1.10529,1.142954,1.134278
66127,2439.414,False,1.786559,1.670673,1.143643,1.134416
66128,2439.547,False,1.069759,1.10529,1.142885,1.134141
66129,2439.584,False,1.152388,1.106185,1.143574,1.134347
66130,2439.589,False,1.749927,1.397449,1.168156,1.204994
66131,2439.603,False,1.960285,1.512922,1.146466,1.516502
66132,2439.629,False,2.327291,2.209202,2.272688,2.292932
66133,2439.633,False,1.069759,1.105221,1.142748,1.134209
66134,2439.659,False,2.382583,2.242253,2.05937,2.115832
66135,2439.665,False,2.092283,2.092352,2.06839,1.987552
66136,2439.748,False,1.532615,1.355446,1.143023,1.134278
66137,2439.771,False,2.970001,2.837107,2.736921,2.806948
66138,2439.79,False,2.393394,2.367435,2.489105,2.425481
66139,2439.811,False,2.451096,2.312212,2.116658,2.172777
66140,2439.924,False,0.0,0.001721,0.0,0.0
66141,2439.95,False,1.240042,1.105496,1.142954,1.134623
66142,2439.984,False,1.219798,1.117133,1.143092,1.134278
66143,2439.996,False,1.969718,1.512784,1.1444,1.380304
66144,2439.998,False,2.889852,2.679701,2.69237,2.815073
66145,2439.999,True,1.081465,1.110316,1.139856,1.13297
66146,2440.003,False,1.920623,1.59975,1.143367,1.135724
66147,2440.065,False,2.463628,2.454539,2.428167,2.361307
66148,2440.067,False,2.325983,2.351047,2.369019,2.267111
66149,2440.113,False,1.81782,1.426782,1.303597,1.464102
66150,2440.136,False,2.790216,2.79717,2.733202,2.672195
66151,2440.165,False,2.27255,2.304155,2.276062,2.159763
66152,2440.333,False,1.069553,1.105083,1.142748,1.134278
66153,2440.336,False,1.069277,1.105083,1.142748,1.134141
66154,2440.419,False,1.470162,1.291134,1.143092,1.134141
66155,2440.421,False,1.069759,1.105634,1.143023,1.134278
66156,2440.43,False,1.069966,1.105152,1.142748,1.134072
66157,2440.432,False,1.074648,1.105703,1.144882,1.135173
66158,2440.444,False,1.069484,1.105083,1.142817,1.134209
66159,2440.449,False,1.069277,1.105152,1.14261,1.134003
66160,2440.46,False,2.422796,2.419078,2.338859,2.26532
66161,2440.505,False,1.325494,1.105221,1.142954,1.134554
66162,2440.519,False,1.069209,1.105083,1.142748,1.134209
66163,2440.53,False,2.013786,1.850596,1.273507,1.385192
66164,2440.577,False,1.1402,1.105358,1.143505,1.135036
66165,2440.582,False,2.488967,2.417976,2.389538,2.378314
66166,2440.591,False,2.150949,1.920003,2.054963,2.106605
66167,2440.594,False,1.069071,1.105427,1.142817,1.134209
66168,2440.622,False,1.069346,1.105221,1.142817,1.134003
66169,2440.625,False,2.691819,2.69175,2.707794,2.646443
66170,2440.709,False,1.108182,1.105703,1.143643,1.135242
66171,2440.739,False,1.069484,1.105221,1.142817,1.134072
66172,2440.816,False,2.519264,2.446483,2.483527,2.479947
66173,2440.824,False,1.976741,1.819679,1.661515,1.696907
66174,2440.842,False,1.070173,1.105978,1.142954,1.134003
66175,2440.887,False,1.662341,1.15101,1.143298,1.135311
66176,2440.89,False,2.208169,2.098136,1.928404,1.97681
66177,2440.898,False,1.069346,1.105083,1.142679,1.134141
66178,2440.913,False,2.026249,1.954363,1.873594,1.879791
66179,2440.924,False,0.284792,0.002617,0.0,0.0
66180,2440.928,False,1.777952,1.719286,1.642097,1.449642
66181,2440.983,False,1.119336,1.105221,1.143023,1.134416
66182,2440.999,True,1.069277,1.105014,1.142748,1.134072
66183,2441.007,False,2.086568,2.054618,1.860718,1.784631
66184,2441.053,False,2.588259,2.518782,2.315173,2.309044
66185,2441.114,False,1.074579,1.105565,1.142885,1.134209
66186,2441.135,False,2.724457,2.751174,2.518162,2.422451
66187,2441.16,False,2.388712,2.199769,2.123751,2.221458
66188,2441.211,False,1.069622,1.105083,1.142817,1.134141
66189,2441.231,False,1.069346,1.105427,1.142817,1.134003
66190,2441.238,False,2.402621,2.3328,2.205415,2.198873
66191,2441.288,False,1.856035,1.697114,1.782152,1.784287
66192,2441.312,False,2.472855,2.404824,2.402208,2.387541
66193,2441.371,False,1.069346,1.104945,1.142817,1.134209
66194,2441.375,False,1.069002,1.104945,1.142748,1.133934
66195,2441.42,False,2.451371,2.37618,2.33583,2.335692
66196,2441.511,False,1.830903,1.35221,1.14922,1.410601
66197,2441.601,False,1.676319,1.573585,1.144056,1.134416
66198,2441.631,False,2.38761,2.44662,2.467484,2.327705
66199,2441.662,False,1.069209,1.105221,1.142748,1.134072
66200,2441.676,False,2.41171,2.261671,2.122718,2.199011
66201,2441.698,False,2.148952,2.097447,1.963727,1.939972
66202,2441.709,False,2.100202,1.99251,2.079476,2.087807
66203,2441.711,False,2.182004,2.04911,1.916078,1.975364
66204,2441.77,False,1.069484,1.105358,1.143023,1.134003
66205,2441.771,False,1.415765,1.155004,1.295334,1.207817
66206,2441.924,False,0.746614,0.00179,0.0,0.0
66207,2441.999,True,1.069277,1.105083,1.142954,1.134278
66208,2442.024,False,1.972817,1.650635,1.24741,1.534405
66209,2442.072,False,2.128433,2.0467,2.1232,2.096759
66210,2442.109,False,2.224488,2.053999,1.843159,1.967997
66211,2442.177,False,2.194053,2.124783,2.198667,2.173947
66212,2442.18,False,1.06914,1.105152,1.142472,1.134003
66213,2442.292,False,2.440836,2.367022,2.277439,2.275236
66214,2442.328,False,2.475196,2.503703,2.460805,2.364199
66215,2442.345,False,2.002907,2.040985,1.929781,1.750202
66216,2442.38,False,1.815616,1.733608,1.211604,1.135105
66217,2442.397,False,2.414395,2.388092,2.455434,2.407441
66218,2442.403,False,2.215399,2.166235,2.275029,2.215399
66219,2442.44,False,1.108664,1.105703,1.143436,1.134623
66220,2442.499,False,1.069415,1.105152,1.142885,1.134003
66221,2442.54,False,2.072246,1.996228,1.623644,1.54074
66222,2442.645,False,2.059989,1.743661,1.165126,1.402544
66223,2442.667,False,2.044152,2.013993,1.839372,1.734159
66224,2442.675,False,1.069346,1.105152,1.142748,1.134072
66225,2442.693,False,2.537236,2.629917,2.536892,2.386302
66226,2442.827,False,1.941693,1.706065,1.784424,1.859203
66227,2442.878,False,1.788211,1.507276,1.390219,1.449092
66228,2442.913,False,1.069209,1.105083,1.142885,1.134209
66229,2442.924,False,0.846112,0.001515,0.0,0.0
66230,2442.936,False,1.069209,1.105152,1.142954,1.134141
66231,2442.943,False,1.069346,1.105014,1.142954,1.134209
66232,2442.971,False,2.364061,2.138555,2.002356,2.121892
66233,2442.999,True,1.069277,1.105221,1.142817,1.134209
66234,2443.072,False,1.965793,1.972197,1.89308,1.711436
66235,2443.108,False,2.265045,2.197014,2.275786,2.262979
66236,2443.152,False,1.069277,1.105221,1.142885,1.133934
66237,2443.195,False,2.064189,1.75695,1.610974,1.898107
66238,2443.211,False,1.529654,1.27213,1.476015,1.406125
66239,2443.211,False,1.982525,2.058406,1.366877,1.278396
66240,2443.247,False,1.687405,1.106047,1.213808,1.455771
66241,2443.265,False,3.264501,3.136634,2.99658,3.080447
66242,2443.286,False,1.90031,1.842608,1.32749,1.140407
66243,2443.342,False,1.614486,1.321638,1.435045,1.442481
66244,2443.354,False,2.454745,2.268419,2.180282,2.272137
66245,2443.377,False,1.098404,1.106598,1.143023,1.134209
66246,2443.406,False,1.078091,1.105565,1.142954,1.134141
66247,2443.475,False,2.034443,1.907747,1.527313,1.595137
66248,2443.496,False,1.685752,1.730991,1.386088,1.135449
66249,2443.544,False,1.892736,1.892254,1.474087,1.147705
66250,2443.599,False,2.045185,2.067563,2.063432,1.931502
66251,2443.634,False,1.06914,1.105014,1.142817,1.134072
66252,2443.689,False,2.131807,1.988309,2.12258,2.149434
66253,2443.709,False,2.140965,2.000635,1.910708,1.975915
66254,2443.714,False,1.069966,1.105014,1.142817,1.133934
66255,2443.8,False,1.655318,1.668263,1.280668,1.13476
66256,2443.809,False,2.374114,2.154805,2.016541,2.126918
66257,2443.835,False,1.743179,1.441655,1.295059,1.376723
66258,2443.86,False,2.701872,2.53035,2.382377,2.449512
66259,2443.907,False,1.406814,1.105703,1.143023,1.134278
66260,2443.924,False,1.202515,0.002066,0.0,0.0
66261,2443.939,False,2.43216,2.434433,2.582888,2.464385
66262,2443.961,False,1.069966,1.10529,1.142748,1.133865
66263,2443.985,False,1.070379,1.105358,1.142954,1.134485
66264,2443.995,False,1.100263,1.105427,1.142748,1.134072
66265,2443.999,True,1.06914,1.105083,1.142885,1.133934
66266,2444.004,False,1.069209,1.105152,1.142748,1.133934
66267,2444.124,False,1.06914,1.105014,1.14261,1.134209
66268,2444.142,False,2.399729,2.177184,2.05269,2.159074
66269,2444.172,False,2.941907,2.744151,2.72914,2.842134
66270,2444.182,False,2.624822,2.631914,2.658217,2.596797
66271,2444.274,False,1.804875,1.772925,1.683205,1.506587
66272,2444.351,False,2.091595,1.983283,2.038437,2.049454
66273,2444.402,False,1.977499,1.917524,1.752819,1.632939
66274,2444.502,False,1.069691,1.105083,1.142748,1.134072
66275,2444.581,False,1.069622,1.105565,1.142817,1.134003
66276,2444.661,False,1.069346,1.10529,1.142817,1.133865
66277,2444.924,False,1.546249,0.001102,0.0,0.0
66278,2444.934,False,1.069346,1.104945,1.142748,1.133796
66279,2444.999,True,1.069209,1.105014,1.142885,1.134003
66280,2445.222,False,1.069415,1.105083,1.14261,1.133796
66281,2445.226,False,2.573386,2.501568,2.594869,2.595833
66282,2445.228,False,1.071068,1.107218,1.141508,1.134554
66283,2445.253,False,1.06914,1.104945,1.142885,1.133934
66284,2445.263,False,1.069277,1.105014,1.142885,1.133865
66285,2445.309,False,1.069346,1.105014,1.142885,1.133934
66286,2445.393,False,1.700901,1.430431,1.470299,1.528828
66287,2445.398,False,2.318478,2.248037,2.326741,2.314277
